[[0, 4, 5, 7], [2, 4], [3, 5], [6, 7]]
[35, 40, 42, 49, 38, 50, 52, 18, 39, 44, 51, 53, 54]
[35, 40, 49, 38, 43, 50, 52, 18, 39, 44, 51, 53, 54]
[35, 42, 49, 38, 43, 50, 52, 18, 39, 44, 51, 53, 54]
[35, 40, 42, 49, 38, 43, 50, 52, 18, 44, 51, 53, 54]
[35, 40, 42, 49, 43, 50, 52, 18, 39, 44, 51, 53, 54]
[40, 37, 42, 49, 38, 43, 50, 52, 18, 39, 44, 51, 53]
[40, 37, 42, 49, 38, 43, 50, 52, 18, 39, 44, 51, 54]
[40, 37, 42, 49, 38, 43, 50, 18, 39, 44, 51, 53, 54]
[40, 37, 42, 49, 38, 43, 50, 52, 18, 39, 44, 53, 54]
[40, 37, 42, 49, 38, 43, 52, 18, 39, 44, 51, 53, 54]
[40, 37, 42, 38, 43, 50, 52, 18, 39, 44, 51, 53, 54]
[40, 37, 42, 49, 38, 43, 50, 52, 18, 39, 51, 53, 54]
[40, 37, 42, 49, 38, 50, 52, 18, 39, 44, 51, 53, 54]
[40, 37, 49, 38, 43, 50, 52, 18, 39, 44, 51, 53, 54]
[37, 42, 49, 38, 43, 50, 52, 18, 39, 44, 51, 53, 54]
[40, 37, 42, 49, 38, 43, 50, 52, 18, 44, 51, 53, 54]
[40, 37, 42, 49, 43, 50, 52, 18, 39, 44, 51, 53, 54]
[40, 42, 49, 38, 43, 50, 52, 18, 39, 44, 51, 53, 54]
[34, 35, 40, 37, 42, 49, 38, 43, 50, 52, 39, 44, 51]
[34, 35, 40, 37, 42, 49, 38, 43, 50, 39, 44, 51, 53]
[34, 35, 40, 37, 42, 49, 38, 43, 50, 39, 44, 51, 54]
[34, 35, 40, 37, 42, 49, 38, 43, 50, 52, 39, 44, 53]
[34, 35, 40, 37, 42, 49, 38, 43, 50, 52, 39, 44, 54]
[34, 35, 40, 37, 42, 49, 38, 43, 50, 39, 44, 53, 54]
[34, 35, 40, 37, 42, 49, 38, 43, 52, 39, 44, 51, 53]
[34, 35, 40, 37, 42, 49, 38, 43, 52, 39, 44, 51, 54]
[34, 35, 40, 37, 42, 49, 38, 43, 39, 44, 51, 53, 54]
[34, 35, 40, 37, 42, 49, 38, 43, 52, 39, 44, 53, 54]
[34, 35, 40, 37, 42, 38, 43, 50, 52, 39, 44, 51, 53]
[34, 35, 40, 37, 42, 38, 43, 50, 52, 39, 44, 51, 54]
[34, 35, 40, 37, 42, 38, 43, 50, 39, 44, 51, 53, 54]
[34, 35, 40, 37, 42, 38, 43, 50, 52, 39, 44, 53, 54]
[34, 35, 40, 37, 42, 38, 43, 52, 39, 44, 51, 53, 54]
[34, 35, 40, 37, 42, 49, 38, 43, 50, 52, 39, 51, 53]
[34, 35, 40, 37, 42, 49, 38, 43, 50, 52, 39, 51, 54]
[34, 35, 40, 37, 42, 49, 38, 43, 50, 39, 51, 53, 54]
[34, 35, 40, 37, 42, 49, 38, 43, 50, 52, 39, 53, 54]
[34, 35, 40, 37, 42, 49, 38, 43, 52, 39, 51, 53, 54]
[34, 35, 40, 37, 42, 38, 43, 50, 52, 39, 51, 53, 54]
[34, 35, 40, 37, 42, 49, 38, 50, 52, 39, 44, 51, 53]
[34, 35, 40, 37, 42, 49, 38, 50, 52, 39, 44, 51, 54]
[34, 35, 40, 37, 42, 49, 38, 50, 39, 44, 51, 53, 54]
[34, 35, 40, 37, 42, 49, 38, 50, 52, 39, 44, 53, 54]
[34, 35, 40, 37, 42, 49, 38, 52, 39, 44, 51, 53, 54]
[34, 35, 40, 37, 42, 38, 50, 52, 39, 44, 51, 53, 54]
[34, 35, 40, 37, 42, 49, 38, 50, 52, 39, 51, 53, 54]
[34, 35, 40, 37, 49, 38, 43, 50, 52, 39, 44, 51, 53]
[34, 35, 40, 37, 49, 38, 43, 50, 52, 39, 44, 51, 54]
[34, 35, 40, 37, 49, 38, 43, 50, 39, 44, 51, 53, 54]
[34, 35, 40, 37, 49, 38, 43, 50, 52, 39, 44, 53, 54]
[34, 35, 40, 37, 49, 38, 43, 52, 39, 44, 51, 53, 54]
[34, 35, 40, 37, 38, 43, 50, 52, 39, 44, 51, 53, 54]
[34, 35, 40, 37, 49, 38, 43, 50, 52, 39, 51, 53, 54]
[34, 35, 40, 37, 49, 38, 50, 52, 39, 44, 51, 53, 54]
[34, 35, 37, 42, 49, 38, 43, 50, 52, 39, 44, 51, 53]
[34, 35, 37, 42, 49, 38, 43, 50, 52, 39, 44, 51, 54]
[34, 35, 37, 42, 49, 38, 43, 50, 39, 44, 51, 53, 54]
[34, 35, 37, 42, 49, 38, 43, 50, 52, 39, 44, 53, 54]
[34, 35, 37, 42, 49, 38, 43, 52, 39, 44, 51, 53, 54]
[34, 35, 37, 42, 38, 43, 50, 52, 39, 44, 51, 53, 54]
[34, 35, 37, 42, 49, 38, 43, 50, 52, 39, 51, 53, 54]
[34, 35, 37, 42, 49, 38, 50, 52, 39, 44, 51, 53, 54]
[34, 35, 37, 49, 38, 43, 50, 52, 39, 44, 51, 53, 54]
[34, 35, 40, 37, 42, 49, 38, 43, 50, 52, 44, 51, 53]
[34, 35, 40, 37, 42, 49, 38, 43, 50, 52, 44, 51, 54]
[34, 35, 40, 37, 42, 49, 38, 43, 50, 44, 51, 53, 54]
[34, 35, 40, 37, 42, 49, 38, 43, 50, 52, 44, 53, 54]
[34, 35, 40, 37, 42, 49, 38, 43, 52, 44, 51, 53, 54]
[34, 35, 40, 37, 42, 38, 43, 50, 52, 44, 51, 53, 54]
[34, 35, 40, 37, 42, 49, 38, 43, 50, 52, 51, 53, 54]
[34, 35, 40, 37, 42, 49, 38, 50, 52, 44, 51, 53, 54]
[34, 35, 40, 37, 49, 38, 43, 50, 52, 44, 51, 53, 54]
[34, 35, 37, 42, 49, 38, 43, 50, 52, 44, 51, 53, 54]
[34, 35, 40, 37, 42, 49, 43, 50, 52, 39, 44, 51, 53]
[34, 35, 40, 37, 42, 49, 43, 50, 52, 39, 44, 51, 54]
[34, 35, 40, 37, 42, 49, 43, 50, 39, 44, 51, 53, 54]
[34, 35, 40, 37, 42, 49, 43, 50, 52, 39, 44, 53, 54]
[34, 35, 40, 37, 42, 49, 43, 52, 39, 44, 51, 53, 54]
[34, 35, 40, 37, 42, 43, 50, 52, 39, 44, 51, 53, 54]
[34, 35, 40, 37, 42, 49, 43, 50, 52, 39, 51, 53, 54]
[34, 35, 40, 37, 42, 49, 50, 52, 39, 44, 51, 53, 54]
[34, 35, 40, 37, 49, 43, 50, 52, 39, 44, 51, 53, 54]
[34, 35, 37, 42, 49, 43, 50, 52, 39, 44, 51, 53, 54]
[34, 35, 40, 37, 42, 49, 43, 50, 52, 44, 51, 53, 54]
[34, 35, 40, 42, 49, 38, 43, 50, 52, 39, 44, 51, 53]
[34, 35, 40, 42, 49, 38, 43, 50, 52, 39, 44, 51, 54]
[34, 35, 40, 42, 49, 38, 43, 50, 39, 44, 51, 53, 54]
[34, 35, 40, 42, 49, 38, 43, 50, 52, 39, 44, 53, 54]
[34, 35, 40, 42, 49, 38, 43, 52, 39, 44, 51, 53, 54]
[34, 35, 40, 42, 38, 43, 50, 52, 39, 44, 51, 53, 54]
[34, 35, 40, 42, 49, 38, 43, 50, 52, 39, 51, 53, 54]
[34, 35, 40, 42, 49, 38, 50, 52, 39, 44, 51, 53, 54]
[34, 35, 40, 49, 38, 43, 50, 52, 39, 44, 51, 53, 54]
[34, 35, 42, 49, 38, 43, 50, 52, 39, 44, 51, 53, 54]
[34, 35, 40, 42, 49, 38, 43, 50, 52, 44, 51, 53, 54]
[34, 35, 40, 42, 49, 43, 50, 52, 39, 44, 51, 53, 54]
[34, 40, 37, 42, 49, 38, 43, 50, 52, 39, 44, 51, 53]
[34, 40, 37, 42, 49, 38, 43, 50, 52, 39, 44, 51, 54]
[34, 40, 37, 42, 49, 38, 43, 50, 39, 44, 51, 53, 54]
[34, 40, 37, 42, 49, 38, 43, 50, 52, 39, 44, 53, 54]
[34, 40, 37, 42, 49, 38, 43, 52, 39, 44, 51, 53, 54]
[34, 40, 37, 42, 38, 43, 50, 52, 39, 44, 51, 53, 54]
[34, 40, 37, 42, 49, 38, 43, 50, 52, 39, 51, 53, 54]
[34, 40, 37, 42, 49, 38, 50, 52, 39, 44, 51, 53, 54]
[34, 40, 37, 49, 38, 43, 50, 52, 39, 44, 51, 53, 54]
[34, 37, 42, 49, 38, 43, 50, 52, 39, 44, 51, 53, 54]
[34, 40, 37, 42, 49, 38, 43, 50, 52, 44, 51, 53, 54]
[34, 40, 37, 42, 49, 43, 50, 52, 39, 44, 51, 53, 54]
[34, 40, 42, 49, 38, 43, 50, 52, 39, 44, 51, 53, 54]
[35, 40, 37, 42, 49, 38, 43, 50, 52, 39, 44, 51, 53]
[35, 40, 37, 42, 49, 38, 43, 50, 52, 39, 44, 51, 54]
[35, 40, 37, 42, 49, 38, 43, 50, 39, 44, 51, 53, 54]
[35, 40, 37, 42, 49, 38, 43, 50, 52, 39, 44, 53, 54]
[35, 40, 37, 42, 49, 38, 43, 52, 39, 44, 51, 53, 54]
[35, 40, 37, 42, 38, 43, 50, 52, 39, 44, 51, 53, 54]
[35, 40, 37, 42, 49, 38, 43, 50, 52, 39, 51, 53, 54]
[35, 40, 37, 42, 49, 38, 50, 52, 39, 44, 51, 53, 54]
[35, 40, 37, 49, 38, 43, 50, 52, 39, 44, 51, 53, 54]
[35, 37, 42, 49, 38, 43, 50, 52, 39, 44, 51, 53, 54]
[35, 40, 37, 42, 49, 38, 43, 50, 52, 44, 51, 53, 54]
[35, 40, 37, 42, 49, 43, 50, 52, 39, 44, 51, 53, 54]
[35, 40, 42, 49, 38, 43, 50, 52, 39, 44, 51, 53, 54]
[40, 37, 42, 49, 38, 43, 50, 52, 39, 44, 51, 53, 54]
[10, 13, 34, 14, 35, 40, 16, 37, 42, 17, 38, 43, 18, 39]
[10, 13, 34, 14, 35, 40, 16, 37, 42, 17, 38, 18, 39, 44]
[10, 13, 34, 14, 35, 40, 16, 37, 42, 49, 17, 38, 18, 39]
[10, 13, 34, 14, 35, 40, 16, 37, 42, 17, 38, 50, 18, 39]
[10, 13, 34, 14, 35, 40, 16, 37, 42, 17, 38, 18, 39, 51]
[10, 13, 34, 14, 35, 40, 16, 37, 42, 17, 38, 52, 18, 39]
[10, 13, 34, 14, 35, 40, 16, 37, 42, 17, 38, 18, 39, 53]
[10, 13, 34, 14, 35, 40, 16, 37, 42, 17, 38, 18, 39, 54]
[10, 13, 34, 14, 35, 40, 16, 37, 17, 38, 43, 18, 39, 44]
[10, 13, 34, 14, 35, 40, 16, 37, 49, 17, 38, 43, 18, 39]
[10, 13, 34, 14, 35, 40, 16, 37, 17, 38, 43, 50, 18, 39]
[10, 13, 34, 14, 35, 40, 16, 37, 17, 38, 43, 18, 39, 51]
[10, 13, 34, 14, 35, 40, 16, 37, 17, 38, 43, 52, 18, 39]
[10, 13, 34, 14, 35, 40, 16, 37, 17, 38, 43, 18, 39, 53]
[10, 13, 34, 14, 35, 40, 16, 37, 17, 38, 43, 18, 39, 54]
[10, 13, 34, 14, 35, 40, 16, 37, 49, 17, 38, 18, 39, 44]
[10, 13, 34, 14, 35, 40, 16, 37, 17, 38, 50, 18, 39, 44]
[10, 13, 34, 14, 35, 40, 16, 37, 17, 38, 18, 39, 44, 51]
[10, 13, 34, 14, 35, 40, 16, 37, 17, 38, 52, 18, 39, 44]
[10, 13, 34, 14, 35, 40, 16, 37, 17, 38, 18, 39, 44, 53]
[10, 13, 34, 14, 35, 40, 16, 37, 17, 38, 18, 39, 44, 54]
[10, 13, 34, 14, 35, 40, 16, 37, 49, 17, 38, 50, 18, 39]
[10, 13, 34, 14, 35, 40, 16, 37, 49, 17, 38, 18, 39, 51]
[10, 13, 34, 14, 35, 40, 16, 37, 49, 17, 38, 52, 18, 39]
[10, 13, 34, 14, 35, 40, 16, 37, 49, 17, 38, 18, 39, 53]
[10, 13, 34, 14, 35, 40, 16, 37, 49, 17, 38, 18, 39, 54]
[10, 13, 34, 14, 35, 40, 16, 37, 17, 38, 50, 18, 39, 51]
[10, 13, 34, 14, 35, 40, 16, 37, 17, 38, 50, 52, 18, 39]
[10, 13, 34, 14, 35, 40, 16, 37, 17, 38, 50, 18, 39, 53]
[10, 13, 34, 14, 35, 40, 16, 37, 17, 38, 50, 18, 39, 54]
[10, 13, 34, 14, 35, 40, 16, 37, 17, 38, 52, 18, 39, 51]
[10, 13, 34, 14, 35, 40, 16, 37, 17, 38, 18, 39, 51, 53]
[10, 13, 34, 14, 35, 40, 16, 37, 17, 38, 18, 39, 51, 54]
[10, 13, 34, 14, 35, 40, 16, 37, 17, 38, 52, 18, 39, 53]
[10, 13, 34, 14, 35, 40, 16, 37, 17, 38, 52, 18, 39, 54]
[10, 13, 34, 14, 35, 40, 16, 37, 17, 38, 18, 39, 53, 54]
[10, 13, 34, 14, 35, 16, 37, 42, 17, 38, 43, 18, 39, 44]
[10, 13, 34, 14, 35, 16, 37, 42, 49, 17, 38, 43, 18, 39]
[10, 13, 34, 14, 35, 16, 37, 42, 17, 38, 43, 50, 18, 39]
[10, 13, 34, 14, 35, 16, 37, 42, 17, 38, 43, 18, 39, 51]
[10, 13, 34, 14, 35, 16, 37, 42, 17, 38, 43, 52, 18, 39]
[10, 13, 34, 14, 35, 16, 37, 42, 17, 38, 43, 18, 39, 53]
[10, 13, 34, 14, 35, 16, 37, 42, 17, 38, 43, 18, 39, 54]
[10, 13, 34, 14, 35, 16, 37, 42, 49, 17, 38, 18, 39, 44]
[10, 13, 34, 14, 35, 16, 37, 42, 17, 38, 50, 18, 39, 44]
[10, 13, 34, 14, 35, 16, 37, 42, 17, 38, 18, 39, 44, 51]
[10, 13, 34, 14, 35, 16, 37, 42, 17, 38, 52, 18, 39, 44]
[10, 13, 34, 14, 35, 16, 37, 42, 17, 38, 18, 39, 44, 53]
[10, 13, 34, 14, 35, 16, 37, 42, 17, 38, 18, 39, 44, 54]
[10, 13, 34, 14, 35, 16, 37, 42, 49, 17, 38, 50, 18, 39]
[10, 13, 34, 14, 35, 16, 37, 42, 49, 17, 38, 18, 39, 51]
[10, 13, 34, 14, 35, 16, 37, 42, 49, 17, 38, 52, 18, 39]
[10, 13, 34, 14, 35, 16, 37, 42, 49, 17, 38, 18, 39, 53]
[10, 13, 34, 14, 35, 16, 37, 42, 49, 17, 38, 18, 39, 54]
[10, 13, 34, 14, 35, 16, 37, 42, 17, 38, 50, 18, 39, 51]
[10, 13, 34, 14, 35, 16, 37, 42, 17, 38, 50, 52, 18, 39]
[10, 13, 34, 14, 35, 16, 37, 42, 17, 38, 50, 18, 39, 53]
[10, 13, 34, 14, 35, 16, 37, 42, 17, 38, 50, 18, 39, 54]
[10, 13, 34, 14, 35, 16, 37, 42, 17, 38, 52, 18, 39, 51]
[10, 13, 34, 14, 35, 16, 37, 42, 17, 38, 18, 39, 51, 53]
[10, 13, 34, 14, 35, 16, 37, 42, 17, 38, 18, 39, 51, 54]
[10, 13, 34, 14, 35, 16, 37, 42, 17, 38, 52, 18, 39, 53]
[10, 13, 34, 14, 35, 16, 37, 42, 17, 38, 52, 18, 39, 54]
[10, 13, 34, 14, 35, 16, 37, 42, 17, 38, 18, 39, 53, 54]
[10, 13, 34, 14, 35, 16, 37, 49, 17, 38, 43, 18, 39, 44]
[10, 13, 34, 14, 35, 16, 37, 17, 38, 43, 50, 18, 39, 44]
[10, 13, 34, 14, 35, 16, 37, 17, 38, 43, 18, 39, 44, 51]
[10, 13, 34, 14, 35, 16, 37, 17, 38, 43, 52, 18, 39, 44]
[10, 13, 34, 14, 35, 16, 37, 17, 38, 43, 18, 39, 44, 53]
[10, 13, 34, 14, 35, 16, 37, 17, 38, 43, 18, 39, 44, 54]
[10, 13, 34, 14, 35, 16, 37, 49, 17, 38, 43, 50, 18, 39]
[10, 13, 34, 14, 35, 16, 37, 49, 17, 38, 43, 18, 39, 51]
[10, 13, 34, 14, 35, 16, 37, 49, 17, 38, 43, 52, 18, 39]
[10, 13, 34, 14, 35, 16, 37, 49, 17, 38, 43, 18, 39, 53]
[10, 13, 34, 14, 35, 16, 37, 49, 17, 38, 43, 18, 39, 54]
[10, 13, 34, 14, 35, 16, 37, 17, 38, 43, 50, 18, 39, 51]
[10, 13, 34, 14, 35, 16, 37, 17, 38, 43, 50, 52, 18, 39]
[10, 13, 34, 14, 35, 16, 37, 17, 38, 43, 50, 18, 39, 53]
[10, 13, 34, 14, 35, 16, 37, 17, 38, 43, 50, 18, 39, 54]
[10, 13, 34, 14, 35, 16, 37, 17, 38, 43, 52, 18, 39, 51]
[10, 13, 34, 14, 35, 16, 37, 17, 38, 43, 18, 39, 51, 53]
[10, 13, 34, 14, 35, 16, 37, 17, 38, 43, 18, 39, 51, 54]
[10, 13, 34, 14, 35, 16, 37, 17, 38, 43, 52, 18, 39, 53]
[10, 13, 34, 14, 35, 16, 37, 17, 38, 43, 52, 18, 39, 54]
[10, 13, 34, 14, 35, 16, 37, 17, 38, 43, 18, 39, 53, 54]
[10, 13, 34, 14, 35, 16, 37, 49, 17, 38, 50, 18, 39, 44]
[10, 13, 34, 14, 35, 16, 37, 49, 17, 38, 18, 39, 44, 51]
[10, 13, 34, 14, 35, 16, 37, 49, 17, 38, 52, 18, 39, 44]
[10, 13, 34, 14, 35, 16, 37, 49, 17, 38, 18, 39, 44, 53]
[10, 13, 34, 14, 35, 16, 37, 49, 17, 38, 18, 39, 44, 54]
[10, 13, 34, 14, 35, 16, 37, 17, 38, 50, 18, 39, 44, 51]
[10, 13, 34, 14, 35, 16, 37, 17, 38, 50, 52, 18, 39, 44]
[10, 13, 34, 14, 35, 16, 37, 17, 38, 50, 18, 39, 44, 53]
[10, 13, 34, 14, 35, 16, 37, 17, 38, 50, 18, 39, 44, 54]
[10, 13, 34, 14, 35, 16, 37, 17, 38, 52, 18, 39, 44, 51]
[10, 13, 34, 14, 35, 16, 37, 17, 38, 18, 39, 44, 51, 53]
[10, 13, 34, 14, 35, 16, 37, 17, 38, 18, 39, 44, 51, 54]
[10, 13, 34, 14, 35, 16, 37, 17, 38, 52, 18, 39, 44, 53]
[10, 13, 34, 14, 35, 16, 37, 17, 38, 52, 18, 39, 44, 54]
[10, 13, 34, 14, 35, 16, 37, 17, 38, 18, 39, 44, 53, 54]
[10, 13, 34, 14, 35, 16, 37, 49, 17, 38, 50, 18, 39, 51]
[10, 13, 34, 14, 35, 16, 37, 49, 17, 38, 50, 52, 18, 39]
[10, 13, 34, 14, 35, 16, 37, 49, 17, 38, 50, 18, 39, 53]
[10, 13, 34, 14, 35, 16, 37, 49, 17, 38, 50, 18, 39, 54]
[10, 13, 34, 14, 35, 16, 37, 49, 17, 38, 52, 18, 39, 51]
[10, 13, 34, 14, 35, 16, 37, 49, 17, 38, 18, 39, 51, 53]
[10, 13, 34, 14, 35, 16, 37, 49, 17, 38, 18, 39, 51, 54]
[10, 13, 34, 14, 35, 16, 37, 49, 17, 38, 52, 18, 39, 53]
[10, 13, 34, 14, 35, 16, 37, 49, 17, 38, 52, 18, 39, 54]
[10, 13, 34, 14, 35, 16, 37, 49, 17, 38, 18, 39, 53, 54]
[10, 13, 34, 14, 35, 16, 37, 17, 38, 50, 52, 18, 39, 51]
[10, 13, 34, 14, 35, 16, 37, 17, 38, 50, 18, 39, 51, 53]
[10, 13, 34, 14, 35, 16, 37, 17, 38, 50, 18, 39, 51, 54]
[10, 13, 34, 14, 35, 16, 37, 17, 38, 50, 52, 18, 39, 53]
[10, 13, 34, 14, 35, 16, 37, 17, 38, 50, 52, 18, 39, 54]
[10, 13, 34, 14, 35, 16, 37, 17, 38, 50, 18, 39, 53, 54]
[10, 13, 34, 14, 35, 16, 37, 17, 38, 52, 18, 39, 51, 53]
[10, 13, 34, 14, 35, 16, 37, 17, 38, 52, 18, 39, 51, 54]
[10, 13, 34, 14, 35, 16, 37, 17, 38, 18, 39, 51, 53, 54]
[10, 13, 34, 14, 35, 16, 37, 17, 38, 52, 18, 39, 53, 54]
[10, 13, 34, 14, 35, 40, 16, 37, 42, 17, 38, 43, 18, 44]
[10, 13, 34, 14, 35, 40, 16, 37, 42, 49, 17, 38, 43, 18]
[10, 13, 34, 14, 35, 40, 16, 37, 42, 17, 38, 43, 50, 18]
[10, 13, 34, 14, 35, 40, 16, 37, 42, 17, 38, 43, 18, 51]
[10, 13, 34, 14, 35, 40, 16, 37, 42, 17, 38, 43, 52, 18]
[10, 13, 34, 14, 35, 40, 16, 37, 42, 17, 38, 43, 18, 53]
[10, 13, 34, 14, 35, 40, 16, 37, 42, 17, 38, 43, 18, 54]
[10, 13, 34, 14, 35, 40, 16, 37, 42, 49, 17, 38, 18, 44]
[10, 13, 34, 14, 35, 40, 16, 37, 42, 17, 38, 50, 18, 44]
[10, 13, 34, 14, 35, 40, 16, 37, 42, 17, 38, 18, 44, 51]
[10, 13, 34, 14, 35, 40, 16, 37, 42, 17, 38, 52, 18, 44]
[10, 13, 34, 14, 35, 40, 16, 37, 42, 17, 38, 18, 44, 53]
[10, 13, 34, 14, 35, 40, 16, 37, 42, 17, 38, 18, 44, 54]
[10, 13, 34, 14, 35, 40, 16, 37, 42, 49, 17, 38, 50, 18]
[10, 13, 34, 14, 35, 40, 16, 37, 42, 49, 17, 38, 18, 51]
[10, 13, 34, 14, 35, 40, 16, 37, 42, 49, 17, 38, 52, 18]
[10, 13, 34, 14, 35, 40, 16, 37, 42, 49, 17, 38, 18, 53]
[10, 13, 34, 14, 35, 40, 16, 37, 42, 49, 17, 38, 18, 54]
[10, 13, 34, 14, 35, 40, 16, 37, 42, 17, 38, 50, 18, 51]
[10, 13, 34, 14, 35, 40, 16, 37, 42, 17, 38, 50, 52, 18]
[10, 13, 34, 14, 35, 40, 16, 37, 42, 17, 38, 50, 18, 53]
[10, 13, 34, 14, 35, 40, 16, 37, 42, 17, 38, 50, 18, 54]
[10, 13, 34, 14, 35, 40, 16, 37, 42, 17, 38, 52, 18, 51]
[10, 13, 34, 14, 35, 40, 16, 37, 42, 17, 38, 18, 51, 53]
[10, 13, 34, 14, 35, 40, 16, 37, 42, 17, 38, 18, 51, 54]
[10, 13, 34, 14, 35, 40, 16, 37, 42, 17, 38, 52, 18, 53]
[10, 13, 34, 14, 35, 40, 16, 37, 42, 17, 38, 52, 18, 54]
[10, 13, 34, 14, 35, 40, 16, 37, 42, 17, 38, 18, 53, 54]
[10, 13, 34, 14, 35, 40, 16, 37, 49, 17, 38, 43, 18, 44]
[10, 13, 34, 14, 35, 40, 16, 37, 17, 38, 43, 50, 18, 44]
[10, 13, 34, 14, 35, 40, 16, 37, 17, 38, 43, 18, 44, 51]
[10, 13, 34, 14, 35, 40, 16, 37, 17, 38, 43, 52, 18, 44]
[10, 13, 34, 14, 35, 40, 16, 37, 17, 38, 43, 18, 44, 53]
[10, 13, 34, 14, 35, 40, 16, 37, 17, 38, 43, 18, 44, 54]
[10, 13, 34, 14, 35, 40, 16, 37, 49, 17, 38, 43, 50, 18]
[10, 13, 34, 14, 35, 40, 16, 37, 49, 17, 38, 43, 18, 51]
[10, 13, 34, 14, 35, 40, 16, 37, 49, 17, 38, 43, 52, 18]
[10, 13, 34, 14, 35, 40, 16, 37, 49, 17, 38, 43, 18, 53]
[10, 13, 34, 14, 35, 40, 16, 37, 49, 17, 38, 43, 18, 54]
[10, 13, 34, 14, 35, 40, 16, 37, 17, 38, 43, 50, 18, 51]
[10, 13, 34, 14, 35, 40, 16, 37, 17, 38, 43, 50, 52, 18]
[10, 13, 34, 14, 35, 40, 16, 37, 17, 38, 43, 50, 18, 53]
[10, 13, 34, 14, 35, 40, 16, 37, 17, 38, 43, 50, 18, 54]
[10, 13, 34, 14, 35, 40, 16, 37, 17, 38, 43, 52, 18, 51]
[10, 13, 34, 14, 35, 40, 16, 37, 17, 38, 43, 18, 51, 53]
[10, 13, 34, 14, 35, 40, 16, 37, 17, 38, 43, 18, 51, 54]
[10, 13, 34, 14, 35, 40, 16, 37, 17, 38, 43, 52, 18, 53]
[10, 13, 34, 14, 35, 40, 16, 37, 17, 38, 43, 52, 18, 54]
[10, 13, 34, 14, 35, 40, 16, 37, 17, 38, 43, 18, 53, 54]
[10, 13, 34, 14, 35, 40, 16, 37, 49, 17, 38, 50, 18, 44]
[10, 13, 34, 14, 35, 40, 16, 37, 49, 17, 38, 18, 44, 51]
[10, 13, 34, 14, 35, 40, 16, 37, 49, 17, 38, 52, 18, 44]
[10, 13, 34, 14, 35, 40, 16, 37, 49, 17, 38, 18, 44, 53]
[10, 13, 34, 14, 35, 40, 16, 37, 49, 17, 38, 18, 44, 54]
[10, 13, 34, 14, 35, 40, 16, 37, 17, 38, 50, 18, 44, 51]
[10, 13, 34, 14, 35, 40, 16, 37, 17, 38, 50, 52, 18, 44]
[10, 13, 34, 14, 35, 40, 16, 37, 17, 38, 50, 18, 44, 53]
[10, 13, 34, 14, 35, 40, 16, 37, 17, 38, 50, 18, 44, 54]
[10, 13, 34, 14, 35, 40, 16, 37, 17, 38, 52, 18, 44, 51]
[10, 13, 34, 14, 35, 40, 16, 37, 17, 38, 18, 44, 51, 53]
[10, 13, 34, 14, 35, 40, 16, 37, 17, 38, 18, 44, 51, 54]
[10, 13, 34, 14, 35, 40, 16, 37, 17, 38, 52, 18, 44, 53]
[10, 13, 34, 14, 35, 40, 16, 37, 17, 38, 52, 18, 44, 54]
[10, 13, 34, 14, 35, 40, 16, 37, 17, 38, 18, 44, 53, 54]
[10, 13, 34, 14, 35, 40, 16, 37, 49, 17, 38, 50, 18, 51]
[10, 13, 34, 14, 35, 40, 16, 37, 49, 17, 38, 50, 52, 18]
[10, 13, 34, 14, 35, 40, 16, 37, 49, 17, 38, 50, 18, 53]
[10, 13, 34, 14, 35, 40, 16, 37, 49, 17, 38, 50, 18, 54]
[10, 13, 34, 14, 35, 40, 16, 37, 49, 17, 38, 52, 18, 51]
[10, 13, 34, 14, 35, 40, 16, 37, 49, 17, 38, 18, 51, 53]
[10, 13, 34, 14, 35, 40, 16, 37, 49, 17, 38, 18, 51, 54]
[10, 13, 34, 14, 35, 40, 16, 37, 49, 17, 38, 52, 18, 53]
[10, 13, 34, 14, 35, 40, 16, 37, 49, 17, 38, 52, 18, 54]
[10, 13, 34, 14, 35, 40, 16, 37, 49, 17, 38, 18, 53, 54]
[10, 13, 34, 14, 35, 40, 16, 37, 17, 38, 50, 52, 18, 51]
[10, 13, 34, 14, 35, 40, 16, 37, 17, 38, 50, 18, 51, 53]
[10, 13, 34, 14, 35, 40, 16, 37, 17, 38, 50, 18, 51, 54]
[10, 13, 34, 14, 35, 40, 16, 37, 17, 38, 50, 52, 18, 53]
[10, 13, 34, 14, 35, 40, 16, 37, 17, 38, 50, 52, 18, 54]
[10, 13, 34, 14, 35, 40, 16, 37, 17, 38, 50, 18, 53, 54]
[10, 13, 34, 14, 35, 40, 16, 37, 17, 38, 52, 18, 51, 53]
[10, 13, 34, 14, 35, 40, 16, 37, 17, 38, 52, 18, 51, 54]
[10, 13, 34, 14, 35, 40, 16, 37, 17, 38, 18, 51, 53, 54]
[10, 13, 34, 14, 35, 40, 16, 37, 17, 38, 52, 18, 53, 54]
[10, 13, 34, 14, 35, 16, 37, 42, 49, 17, 38, 43, 18, 44]
[10, 13, 34, 14, 35, 16, 37, 42, 17, 38, 43, 50, 18, 44]
[10, 13, 34, 14, 35, 16, 37, 42, 17, 38, 43, 18, 44, 51]
[10, 13, 34, 14, 35, 16, 37, 42, 17, 38, 43, 52, 18, 44]
[10, 13, 34, 14, 35, 16, 37, 42, 17, 38, 43, 18, 44, 53]
[10, 13, 34, 14, 35, 16, 37, 42, 17, 38, 43, 18, 44, 54]
